Tweet,label
tak peduli apa yang telah hilang dalam hidupmu selama kamu masih mampu bersyukur pada tuhan kamu tak kehilangan apapun,0
aries jangan takut tuk mengambil keputusan ada harga yg harus kamu bayar tuk mendapatkan apa yg kamu inginkan,0
jika allah memberi kamu nikmat sepotong roti saja syukurilah itu kerana allah tidak membuat kamu meminta minta kepada ora,0
alhamdulillah adik ipar ku dan temen2nya masih selamat wlaupun ya pala nya benjol bibir nya pecah aku sedih bangettt,0
aku bgt,0
sebenarnya kalau korang kenal aku in real life mesti kau seronok kawan dengan aku aku sebenarnya ok je lawak pun ya,0
terlihat enak,0
alia dm benda ni kt aku hahahaha,0
aku ingin selalu berfikir positif meskipun pada kenyataannya aku keliru m dan akhirnya aku harus menyembukan luka,0
aku wes katam yg kyk gitu disini wkwkkwkww,0
dan aku isa ibnu maryam memberi kabar gembira dgn datangnya seorang rasul yg akan datang sesudahku yg namanya ahmad muhammad 61 6,0
wkwk makasih eonniee sampai oleng aku tuh nulisnyaa,0
the battleship island berjaya buat aku teriak,0
aku hanya ingin menjadi seseorang yg peduli didepan kamu aku berharap aku selalu ada disaat dibutuhkan,0
kayaknya aku ngerti lo wkwk,0
aku mau minta tolong ke kamu gampang kok cuma mau kamu jangan pernah tinggalin aku,0
kok aku lebih seneng kalo kuliah pagi ya,0
aku suka manganya live actionnya animenya ku suka semua,0
terkadang orang yg paling kamu inginkan adalah orang yg membuat hidupmu tak begitu banyak sedih jika tanpanya,0
ni kan sbnrya budak genius cekap math sometime sakit mcm ni cekap in art,0
apa yg berlaku pagi td betul2 terkesan dlm diri aku,0
giveaway pulsa dikarenakan hari ini aku lagi bahagia mau adain ga kecil an buat kalian 2 pemenang akan dapat puls,0
yeeees akhirnya minion kita menaaaaang spot jantung aku nontonnya japanopensuper750,0
selamat dibalik bullyan mu kamu menyimpan segudang prestasi,0
kalo misal eps 3 4 oke dan aku tetep lanjut kayanya ini bakalan jadi drama korea pertama yang aku tonton di tahun,0
mas dani ini emang marketing canggih cara promosiin blog nya aja smooth banget,0
memang betul kalau ada yang bilangeptember itu bulan ceria tapi kamu tau apa lagi yang bikin ceria ngemil cara,0
tapi seriously tk penat pun sebab aku pernah kerja part time sebelum nie lagi penat,0
mama dkt luar call aku tanya nak lunch apa and then i said i want goreng pisang hahahaha senang mama takyah masak mama pun pelik,0
emosi tidak akan membimbingmu pada suatu pemikiran atau tindakan positif oleh sebab itu kamu harus tenang teens livia,0
cinta sejati itu ga seperti pohon jadi ga mungkin bercabang cukup ada satu cinta aku dan kamu,0
hai kamu safe flight ya,0
apa yang kamu anggap aneh aku anggap luar biasa,0
aku malah nangkepnya kreatif lucuk sih daripada dia naro link mv di tweet berita yg ga ada hubungan sama se,0
sekarang aku belajar redha amp terima hakikat yg dia bukan untk aku setia amp syg aku untk orng lain yg boleh lebih menghargai aku,0
esok aku akan kawin k guys boleh dtg ramai2 ya pfttt,0
siap sayang semuanya buat kamu,0
tak sabarnya tunggu bulan 10 kumpul duit pi travel thn depan kakak aku ajak prgi perak aku kalau boleh nk pergi melak,0
hahahaha aku tergelak weh,0
noey aku cuma mau bilang i love u noeey chibi,0
nice nice aku anak kicil nich,0
hahahah becilaaa mu tahu dok tkdok orang pun ganti akuian dia buat sdiri,0
terima atas kesetian selama iniusah senang bersama dulu ko nak pergi pd ko tinggal akuekarang ko nak konvo,0
bismillah semoga aku beruntung blm punya album ini,0
aku suka bila org yg aku syg selalu cari aku letakkan aku sbg priority diauka duka susah senang dia cari aku dia tak p,0
sebenarnya aku tak percaya dengan kesempurnaan karena itulah kita terlahir untuk mempelajari sesuatu dan membandingkan diri kita dengan y,0
nanti aku liat deh wkwkwk,0
ya allah aku berlindung kepada mu dari siksa kubur dari siksa neraka jahannam dari fitnah hidup dan mati dan dari f,0
aku mohon jangan baik sangat hati ini mudah jatuh pada manusia yang suka mengambil berat,0
pantai indonesia gak kalah indah sama pantai luar negeri lho booklovers cocok buat berlibur dan bersantai saat,0
kalau dm aku mau kakk,0
kesetiaan sejati bisa berbicara apa yg kamu anggap benar dan apa yg kamu anggap salah jowy blightuikoden,0
aku ingin merasakan cinta tapi bukan dari orang lain yg ku ingin kan hanya dari kamu,0
eh aku tak segan nak mintak aku mintak je lantak pi lah selalu aku sindir cara halus hahahaha,0
bagus blok aku ni kejut pegi solat jumaat aku dah terkangkang dah tidoq penat kelas tadi jalan kaki siaa kena tinggal bas emmm,0
anak jiran aku umur 3 tahun bagitau 'bf ko gay kak sbb tu dia dah taknak pegang tetek ko laangsung' hahahahahaahahaha,0
aku bahagia,0
kan aku pi padang brown pakcik ayaq teruih tanya mak mana mak sihat ka hahahahahaa,0
cinta aku ke kamu ilham,0
makin besar makin banyak benda yang aku belajar,0
kita butuh bicara dengan hati yang damai namun sayang rasa rasanya cinta ini terlalu besar untuk bisa dibungkam ketika m,0
weh apadia mimpi aku ngandung hahahahahah,0
perangai classmate aku dah mcm perangai abg2 aku hahaha oh why,0
dikasih asupan cinta tiada henti aku jadi kenyang tidak perlu melirik grup lain,0
hahaha i can t sepanjang aku kerja tak pernah lagi dapat intubated patient yg boleh cakap and active macam ni again dram,0
selamat istirahat aku sayang diriku,0
idm army aku gabut ayo mutualan sama aku aja ya autofollback tapi hehe,0
hahahahahahahaampai tudung aku dh nk tercabut dgnpec jatuh,0
teens fannie aku rela ikut lomba lari keliling dunia asalkan kamu yang jadi garis finish nya,0
mazmur 3 3 3 4 tetapi engkau tuhan adalah perisai yang melindungi aku engkaulah kemuliaanku dan yang mengangkat kepalaku,0
kita hidup di negara yang jauh dari sempurna tapi selama aku bernyawa akan kujaga indonesiaelamat menikmati ceri,0
aku juga ikutan ahh guys bantu aku untuk menabung pls karna wangku untuk tiket lytour kepake hal urgent jdinya ku har,0
walaupun diri ini dah hancur percayalah aku cuba juga untuk membahagiakan orang sekeliling tanpa putus asa itu sahaja ya,0
tips untuk membuat perempuan bahagia kalau dia chat kamu jam 13 00 usahakan balas chat dia jam 12 59,0
aku juga lagi nyari,0
tuhan yang tercinta anugerahilah aku dengan sebuah ide bisnis yang akan meledakkan peranku bagi kebaikan sesama aamiin,0
kamu sukanya cowo lain,0
aku masih ada juga wkwkwkw,0
semoga kk panjang umur sehat selalu jodoh sama hyunjin bisa nonton straykids bisa ikut fansign po,0
untung kamu strong ya pukpuk diri sendiri,0
gua dinyanyiin raisa lagunya mantan terindah ya allah aku terharu,0
masyaallah sistur sedapnya suara dia,0
wakakaka gapapa aku dukung,0
aku lebih suka berimajinasi,0
dibalik semua kebosanan dan ketidaknyamanan dalam hidup mu inget masih ada aku di aceh tetep bersukur ya,0
aku ingin selalu berpikiran positif meskipun pada kenyataannya aku keliru dan akhirnya aku harus menyembuhkan luka,0
kalau akhlak mereka lebih baik kenapa engga kalau mereka lebih bisa menghargai melindungi dan,0
jangan batasi dirimu dengan kata 'menyerah' kegagalan hanya sementara percaya diri terus berusaha dan katakan 'aku bisa ',0
ihiy aku juga mau minta donkk,0
aku tak pernah memiliki kebijakan aku hanya melakukan yang terbaik setiap kali dan setiap hari quranhour,0
save skit utk aku hahahaha,0
allahu trimas la sebab caring tapi jangan la buat aku ni macam tak sedar diri aku sedar tahap aku dekat mana usaha aku,0
nah aku juga kepikiran gitu pengen bgt punya totoro duluan hahaha tp pengen juga punya temples sesegera mungkin hahaha,0
kau tak perlu berubah aku mencintai baik dan burukmu laku masa lalumuegala kekurangan yg tak kau banggakan jg segal,0
7ocial pr aku rasa benda ni paling penting kalau lah kau tak berjaya dalam akedemik sekalipun kau perlu power benda ni,0
perempuan dinikahi kerana 4 perkara pilihlah kerana agamanya nescaya kamu bahagia,0
cik din panggil mai kerja cashier mydin balik hahaha bagi gaji basic 2k baru aku pi,0
yaaaaayyy,0
ayo jadi mamaku biar aku banyak punya mama 3,0
aku selalu berusaha untuk ada disaat kamu membutuhkan begitulah diriku yang sebenarnya yang ingin melihatmu selalu bahagia,0
kalo kamu sayang sama aku kamu pasti tau apa yang aku rasakan ',0
aku siap mas,0
thank you sistur doakan kejayaan aku,0
aslian aku ngebayanginnya ketawa trus wkwkwk,0
jika kamu ingin seseorang percaya padamu hal pertama yg harus dilakukan adalah meyakinkan mereka bahwa kamu mempercayai mereka,0
apacik yg aku gatauu wkwk,0
aku apalagi kak wkwkkwk,0
makkkk ucapin aku ultah dong sekalian sama kadonya ya,0
hahahahaa gi mkn2 je pun kawan aku tikah yg dri johor tu dtg so bawak la dia jenjalan nk pegi mana,0
hahaha anjir,0
agreed,0
bersusah susah dahulu bersenang senang kemudian kau kaya dulu aku kaya kemudian,0
tuhan tolong aku ku tak dapat menahan rasa di dadaku,0
aku yang triggered tengok poster tu apabenda tah emo kejap hahahahaha,0
yes tetap presiden bpk mantap,0
aku tunggu kak,0
biarpun aku gak keren tapi aku bisa selalumembuat kamu tertawa nobita,0
klo ak pnya pintu doraemon ak pngen masuk ke hati km biar ak tau perasaan km ke ak sama gak kaya perasaan aku ke km,0
sekarang jugak aku install tiktok,0
snow menipu tapi aku suka,0
aku takperlu nak sedih sbb dia yg bodoh lepaskan orng yg betul2 sygkan dia,0
semoga tabah dan sabar dalam setiap ujian yang aku terima,0
aku ikooodddd,0
rasa tulus mencintai seseorang kamu pikir berapa kali akan muncul dalam satu kehidupan kamu tak tau betapa berha,0
sama dgn aku mekanikal jugak tapi macam mustahil je terjumpa nnti hahahaha btw goodluck study hahaha,0
baru tau aku thanks mbak,0
kerenan nonton film wiroableng pendekar kapak maut naga geni 212 aku ngeri liat film jadul,0
duniaku masih kamu,0
jika suatu hari nanti di dirimu aku sudah kurang berarti kumohon tetap sapalah walau hanya dalam puisi,0
hahahaahahhahahahhaahahhahahshshahahahahahahha pqoootttttt tah mana tau dia lagi pun ka,0
mazmur 91 15 kalau ia berseru kepada ku aku akan menjawabnya di waktu kesesakan aku ak,0
weh kenapa duduk sini aku asyik macam nak sakit je haih kuatlah,0
kamu cantik apalagi kalau jb tweet aku,0
cinhappp happy birthday aduduu udah jarangg ketemu aku nihh semangat trs ya kamu di team j jangann lemot2 lagiii,0
nga lah aku lg nungguin pria2 jumatan iya sama2 saling mendoakan,0
suka lucu ngeliat kelakuan orang orang yg ngerasa ga enak hati sama aku aku nya aja ndak papa lhooooo,0
kwk ku juga dulu begitu ketemu pas lagi bruntusan trs dia bilang mau kamu jerawatan segede alaihim,0
nsib baik aku tk simpan lgi,0
iya aku kutikut ngetawain dan post skrinsyutnya pula maafkan aku dekjom sok2an ngetawain padahal,0
mau yang manis liat erin aja dev hehe bercanda okay tunggu ya aku masuk ke supermarket dulu erin be,0
ga buat tas gucci tinggal aja kan yaa aku seumur2 blm pernah menang ga wkwkwkwkw,0
mohon rmi lelaki yg merokok buat mcm ni hahahha,0
mmg aku duk sana tuk makan je hahahaha,0
erghh mungkin boleh dipertimbangkan aku sejak kebelakangan ni makin pendek tangannya hahahhaha,0
hah hahaha geli banget gue pake emot jempol udah kayak bapak bapak di wa,0
lebih enak kalau langsung ajak ngomong mah beberapa org ada yang ajak aku fambest dulu ta,0
aku suka spongebob uwu,0
tak sengaja aku melihatmu tersenyum padaku,0
selamat pagi jumat dan doaku hari ini masih tertuju kepadamu agar kamu percaya mengawali hari dengan mengingatmu sering,0
amiiiin goodluck anw,0
aku menguap lebih 10 kali kot hahaha,0
aku juga nyari astaga,0
aku mauu,0
this is especially the truth aku pun nasib baik tak rosak liver konon nak cepat kurus cut sugar intake calorie counting,0
jangan lucu lucu mpul nanti aku sayang,0
semua anjing aku suka tapi corgi gemes soalnya pantatnya montok hngg,0
aku mencintaimu karena allah dan aku takkan pernah mau dipisahkan denganmu kecuali allah yang memisahkan kita,0
jilake pintu kaca kat opis ni clear namati sakit dahi aku terhantuk hahahaha laju plak tu malu la gilaa hahahahaha,0
ya allahayang kamu kok ganteng banget ',0
aku doakan semua perempuan yg nak pakai tudung esok terbentuklah oningnya dengan sempurna,0
jangan tanyakan mengapa seseorang membencimu sebelum kamu tanyakan dirimu sendiri mengapa kamu peduli akan hal itu twittbot,0
kak aku sayang kak mestinya,0
aku ikutttt karna rulesx terpenuhii semoga rezeki ku aku dsni karnaa ga ka vicka yg lain ga pernh menang ',0
wkwkwkkwkwkwk,0
menetaplah jangan kau peergi aku sudah mulai nyaman menikmati panasnya kopi,0
jangan menunggu bahagia baru bersyukur tapi bersyukurlah maka kamu akan merasakan kebahagiaan,0
diminiii gak kerasa udah 1 tahunan kita berkawan uuuu makasih udah mau jadi temen aku sabar dengerin aku yan,0
hahahahah jangan tanya kenapa aku suka dia,0
aku lebih suka orang menegurku daripada memujiku kerana teguran dapat membetulkanku tetapi pujian akan memusnahkanku,0
doa untuk ibu dan bapa ya allah ampunila,0
kamu adalah jawaban atas doa doa yang kulantunkan di sepertiga malamnya jokowi2periode 2019tetapjokowi,0
aku nggak punya akunnya makannya bisanya anon wkwkw,0
ok nder 3 bulan waktu yg cukup buat jd lebih cantik aku jg malah ketemu doi 1 stgh taun lagi hehe udah,0
tauu hahaha kang ckp pastu drag sampai ke org lain taknak hahahaha aku ckp aku niaa kang bukan kau hahahha,0
aku mencintaimu karena allah semoga kamu adalah penuntun menuju surganya jokowi2periode 2019tetapjokowi,0
kalo menang mau aku belikan memory card baru buat hapeku sama sisanya mau buat beli stuff seventeen,0
keluar dari kepompong dan menjadi kupu kupu yang cantik aku ghaida,0
hhhh cantik bangett kamu mba,0
aku tak suka lukis art org lain tp i tried amp i loved the process alhamdulillah owner pn suka sgt,0
seneng ya kamu,0
aku lagi suka sewa kereta dgn org laki berbanding pompuan sbb kereta dorg lagi kemas and bersih,0
asyiknya gamelan dan mbok jamutradisional jamugendongehatalami herballife,0
nctea tidak ada perlu aku katakan aku tetap mencintaimuampai saat ini aku masih menunggumu kembali kun kau h,0
kenalllllll dekcik ada dgn aku masa aku sedih amp happy,0
ada masa dimana namamu adalah yang paling aku tungguedangkang sekarang datang masa dimana sebisa mungkin aku berharap tak me,0
aunty yang pintar kan aku,0
apa yg lucu lahanjy wkwkkw,0
makanya aku juga bingung wjwjwjw3j,0
nanti november kan ketemuan hihihi jangan lupa bawakan aku hadiah,0
giveaway lagi nihhhh aku akan jadi karma buat kebaikan yang udh kalian lakuin selama ini dgn cara bagiin parfum yg lg hits,0
haha jadi dong alhamdulillah asli habis 10 9 aku gaberani intip lol,0
berhenti merokok selama 20 menit memperlancar tekanan darah denyut jantung dan aliran darah tepi lho apakah kamu sudah si,0
15 september 2017 ternyata aku sama boxer graf sempet mt nan wkwkwkwk oh jadi ini yg dinamakan jodoh g wkwkwkw,0
kakkk luk et mi luk et mi apaka aku tyda cantik aku cantik seperti bidadari,0
nak join aku pun agree dowh,0
wkwk aku sih selalu ayo nung nek minggu,0
hai tari selamat ulang tahun yaemoga kebaikan hati kamu dibalas sama tuhan dan semoga kamu bahag,0
aku sumpah cheese ni penyelesaian segala masalah kat malaysia nak kedai makan laris jual makanan dengan cheese nak b,0
apa yang menarik perhatian aku dengan iphone baru ni dia punya camera iphone xr single camera tapi dia punya gempak boleh t,0
pagi dek woncha aku kangen kamu,0
kamu percaya padaku dan aku akan percaya padamu rin ao no exorcist,0
virgo apapun yg terjadi merupakan proses untuk kehidupanmu yg lebih baik lagi jangan mudah menyerah hanya karena satu,0
wkwkw aku yo ngono mau wis otomatis iku koyoke,0
hai kekasih janji kamu tidak akan dikalahkan mobile legend,0
setahun dah kat yaman sik berasa waktu eh hahaha banyak benda aku belajar disitok walaupun hakikat aku duduk di pedalaman hadramaut haha,0
pantes aku dibilang chill,0
aku tak akan berdusta,0
kuy sama aku wkwkwk,0
ye empyun hahahahah kan si noah post ig tntg film tagged padahal aku nntn tagged sejak season 1 tapi perasaan gak,0
asyik2 aku je yang kene bebel ngan bapak aku soh nasihatkan dia masalahnya bila aku tegur dia dia yanh takmo deng,0
aku lagi main final fantasy awakening lho gabungan main yukz,0
bagaimana kalau kita berdua jadi komplotan perampok aku merampok hatimu dan kamu merampas hatiku,0
kamu adalah yang ia inginkan untuk menjadi tempat persinggahan terakhirebesar itu harapannya kepadamu jangan mengecew,0
aku akan happy af kalau capa pergi please capa,0
hala kinikilig aku thank youuu,0
that's my boys teruskan share benda macam nih dan kita buktikan bahawa bukan semua lelaki trash,0
mauu aku dom jogja,0
kawan aku selamatkan kucing yang hampir lemas di dalam mesin basuh di sebuah kedai dobiesiapa pencinta kucing boleh b,0
dua2nya tokoh yg berpengaruh siapa diantara dua org hebat ini yg kamu kagumi lets vote retweet and like leave your co,0
apanya amplaz aku jalan jalan doang menyusuri trotoar capek terus ngadem di amplaz wkwkwk,0
jarang setuju apa kau selalu setuju dengan aku,0
yang pertama sama kedua lucu ihh kayak rubah arctic sm husky mini tapi aku muslim jd can't relate,0
hahaha bukan salah aku eh aku tak de kelas pun harini,0
perempuan ni cantikebab itu allah suruh tutup sehabis mungkin jgn kamu takut dengan kepanasan dan ruam panas yang,0
kalau nak ada mak tambahan yang superb sporting ala2 mak regina dalam movie mean girl yang i m a cool mom tu mak bole,0
belah lah dadaku kamu pasti melihat apa kata kata ku,0
hahahahaha kena la censored nanti ada anjing menyalak aku kena panggil nanti hahahahaha,0
hanya karena pernah terluka tak berati kamu harus takut mencinta ada seseorang yg tepat untukmu di luar sana,0
haha bodoh punye rba hari2 kene maki ngan aku je,0
oh hahahahahahhhahah dalam bakul aku baju kau lupa nak cakap aku letak dalam beg hehehehhehehehehhehehh sorry,0
jadi pacar aku aja gimana,0
karena aku mencintaimu aku mencintaimu di dunia ini lebih dari siapapun conan edogawahinichi kudo to ran mouri bot,0
aku incer ts wkwk,0
ingin aku memiliki,0
wkwkw eh udah kerja yah kamu,0
baru dengerin lagi dan candu terus inget pas fansite jihoon ada yg nge tweet 'beautiful fe,0
ya tuhan kutuklah aku jadi milliader,0
hahaha epa mmg suka sepak ngan aku nya dia sepak manja manja ja lah,0
klien adalah raja yang satu ini seringkali manja gemesin banget deh kamu,0
meskipun akan telah tumbuh dewasa dari hari ke hari aku tetap menjadi anak kecilmu i love u ibu,0
aku jokowilagi,0
aku jenis yang easy to forgive hard to forget bukan berdendam tapi nak jadikan sebagai pengajaran dan pengalaman dalam hid,0
semoga aku dan kawan kawan yg lain diberi kesihatan yang cukup untuk menyiapkan homeworks bagai cuti sebulan,0
bagusss apalagi ditambah senyumnya cocok banget aku seneng liatnya,0
dimana warungnya say biar nanti aku temenin kmu jga warung biar kmu nggak kesepian,0
cinta yang kamu terima sebanding dengan cinta yang kamu berikan cintai lebih jika ingin dicintai lebih,0
22nya jodoh aku,0
kamu tahu alasan diantara kita tidak ada yang namanya pertemuan karena aku tidak mau diantara kita ada yang namanya perp,0
manusia paling handsome aku pernah jumpa,0
aku kreatif wkwkwkwwkwk mayan seimbang lah,0
jumpa dah handsome boy saya,0
aku sayang kamu kok,0
aduh neng cantik kamu bikin kentang aku aja nih bokep bukabukaan livebugil,0
kalo aku pilih garut,0
someone said to me jangan pernah menyalahkan orang lain atas bahagia yang pernah kamu dapat walau sekejap pikirka,0
baca ini jadi kembali menjejak bumi kembali sadar kalau kekuasaan allah lebih besar sekuat apapun kamu mengu,0
wah okok baru aku coba ini,0
jadii uang jdi aku kaya,0
doaku hari ini tuhan berikan aku rezeki yang baik agar aku selalu bisa berbagi kebaikan dan menjadi sebaik baik manusi,0
cantik nya kaya jisu unnie dong aku g,0
ada yang pake telegram add aku dong terus kita ngobrol gimana add aku ya 'iniadhistyzara' ok,0
kalikaa teens rika tau gk klo aku itu sayang bangeeettt sma kamuuu,0
walaupun harus mati aku tidak akan pernah memukul seorang wanita me,0
aku nak story sikit pasal seorang laki ni yg ikhlas sgt nk buat surprise dekat gf dia tapii hmm korang nak tahu kisa,0
aku tetap ada,0
kamu juga ya cantiik aku baru mau makan nih hehe,0
jangan menyerah masih ada pengampunan jilid 2 klo kamu ngampunin hutang pulsa temen temen,0
sampai mati aku takkan lupa seorang yg pnah mnjadi sahabat baik aku biar dia yg buang aku tapi ak x mmpu nak buang sbb b,0
yeaaa inilah kerja yg aku suka kerja berseni mcm baejat cakap tu mcm2 kerja boleh buat haahaaa taktau kenapa ak,0
wkwkwk waktu itu aku baperin tinggi badannya,0
bagiku hidup ini bukan tentang bagaimana aku harus menjadi orang baik tetapi lebih kepada bagaimana aku bisa bermanf,0
weyyy sorry weyyy serius doh aku lupa weyyy hahaha,0
jika kamu merasa masih susah dalam 4tahun terakhir ini itu bukan salah jokowi brrt kamu harus meningkatkan kualitas,0
aku selalu berusaha ngasih yang terbaik untuk kamu aku takut semua perhatian dan sayang aku gak pernah cukup untuk kam,0
lepas daripada episod ni aku terus melekat tengok cerita bahagia bukan bidaan pelakon semua padu weh gandingan nora dani,0
tuhan aku ingin kaya aamiin retweet atau bilang aamiin jika anda juga ingin kaya,0
hari ini aku akan membersihkan hatiku dari rasa khawatir yang membuatku menjauhi kebaikan dan menyukai prasangka buruk,0
hahahaha akuuka ipbb camera dia lawa amp kureng hang hsjsjs tpi android pun not bad tho sbb kalau ikut,0
cewe itu suka cowo yang perhatian apalagi bisa perhatian ke hal2 kecil ce maap ya lama dandannya co iya gapapa e,0
ezra lebih aktif lagi yuk aku kangen nih,0
hahahahahaumpah berdekah aku,0
bukan seringgit dua tu hahahahahahah weh hancurrr hati,0
apa yang kamu lakukan kalo lagi marah berdoa supaya tidak jadi marah,0
bosku yg sebelumnya jg asik bgt aku pak aku ijin pulang cpt ya mau nntn konser nct127 bos iya,0
dalam hidup berhenti mencari dia yang sempurna karena yang kamu butuh hanya dia yang mencintaimu apa adanya yang membu,0
bukan berarti aku nyesel jd islam loh ya malah bersyukur bgt,0
i'm so in love with you aku rin ayieee,0
angel aku ihhh hahahaha,0
aku rameeein nih,0
picnya amiiin goodluck anw,0
aku bersedia menghadapi segalanya mungkin juga apa yang akan berlaku atas kekhilafan diriku sendiri aku hanya man,0
okey aku maiii,0
aku juga sih tapi kdg aku aku tahan,0
jika kamu memang berharga di mata seseorang tak ada alasan baginya tuk mencari seorang yg lebih baik darimu,0
alhamdulillah dapat derma darah hahaha doktor tu tanya ada pening2 tak hmm aku ni dah taktau apa tu pening2 ka,0
mantab aku jadi penasaran pengen liat,0
dapet aku,0
aku tak tahu aku dah tak sembang aku sibuk shopping hahaha,0
mau diem tapi nggak bisa hihi mancing sih kamu,0
standard tandas fspu mmg mcmtu mmg akan tersalah sbb sign takda kena fikir banyak kali nak masuk hahaha,0
aku sukanya kamu,0
kenapa ga doyanini buat aku wkwkkwkw,0
sini aku ajarin apa yg aku ngerti ehehe,0
tadi malem berdoa pengen ngeliat bidadari ehh di fto ini aku bisa liat dikabulin ternyata,0
kamu kan jagonya ya manjain aku,0
hayuuk aku meloook,0
lihat kamu adem rasane wkwkwkwkwk,0
nasib baik kau tak de masa nak sembang lebih bang aku bizi ni xde masa nak sembang jugak,0
tak peduli seberapa keras kamu mencoba kamu tak akan pernah bisa menyangkal apa yang kamu rasa,0
sukahati aku la aku yg taknak ngaku bukan kau,0
hmm smlm aku buat cmtu alhamdulillah lega sikit harini bangun tido terus hilang maybe sbb haritu kan hg balik bawak beg berat,0
aku suka harry potter tapi aku lebih suka harry harry bersamamu recehkantwitter recehkantwiter,0
lelaki yang pernah memintaku menjadi kekasihnya kemudian memilih untuk berpisah besok akan menikah aku turut bahagia untuknya,0
hahahahah berdekah aku tengok parody ni sumpah kreatif dakdak ni munafik2,0
kamu baca aja disini ya 1 akun dari sekian ratus yang rep ada aku disitu banggain kamu,0
ternyata masih belum saatnya aku tatap tatapan sama wonwoo guys but im okay fokusku ke ic sama skripsi ',0
aku dilahirkan di bumi ni memang untuk jaga hati semua pihakampai hati aku barai pun tak ada orang kesah hmm,0
dan jadikanlah aku termasuk orang orang yang medapatkan surga yang penuh kenikmatan qs asyyu araa 85,0
selama ini yang msh jadi favorit msh laskar pelangi,0
kalau simpan duit asyik terguna jadi aku beli emas rm100 beli emas dpt sebesar duit seposen kalau asyik gadai,0
terima kasih ginting caramu bangkit dari kekalahan di final beregu dgn mengalahkan kento dan chen long hingga smp di sem,0
aku juga dong,0
crush kalau nak tegur ye tegur kalau suka cakap suka daripada kau dok tengok je story aku tak pernah missebb,0
ya ya ya dan aku tahu sekarang,0
itu aku jg mau,0
teruntuk kak rehan kamu yg sabar ya,0
aku legaaaaa hampir nggakbisa menikmati makan siang lho ini,0
semoga apa yang kamu berikan padaku saat ini bukanlah sandiwara belaka,0
t kasih semua kalau nak bantu aku kumpul duit lagi banyak korang beli lah ini klik sini untuk beli,0
kalau takut dilambung ombak jangan menonton ombak rindu hahaha,0
soal jodoh ni aku tenang je tapi aku harap bila jodoh aku sampai aku nak bahagia hidup sampai ke akhir hayat i want my,0
mau nya kamu itu sih hahaha,0
aku setia kok sama kakak,0
hahahahahahahaha aku pun ada sejarah dgn wani nasib ada kaklong idaaa hahahaha alaaa bodo laaaaaa,0
hahahahaha anggap jelah dia respect orang lain yang ade dlm kereta aku pun pernah gak tanya abil l,0
mamat ni cool cinta dlm hati dia tu seputih kain yg belom dicemari walaupun kena mcm tu dia still rasa yg awek dia,0
ga ada masalah kok yg masalah itu kalo kamu sama sekali nggak mau mulai eaaak akun motivasi,0
untuk merayakan kemenangan straykids hari ini aku up ff zona nyaman yang isinya day6 ft straykids pake nama lokal,0
aku cinta reveluv,0
setau aku di koriyah emg gitu hehe,0
gak apa apa deh aku gak punya pacar asal bisa diginiin terus,0
manusia bro ex aku banyak kali juga cakap camni 3 tahun je kekal dia tinggalkan aku amp now dah bahagia dah,0
tapi aku bersyukur sbb allah pinjamkan kau wlaupun kejap terima kasih sbb bahagiakan aku,0
orang lain kemain minat dia aku lek je orang amik gambar mcm tu dgn dia,0
